time,temperature_2m_C,relative_humidity_2m_pct,dew_point_2m_C,apparent_temperature_C,precipitation_mm,rain_mm,snowfall_cm,snow_depth_m,soil_temperature_0_to_7cm_C,soil_temperature_7_to_28cm_C,soil_temperature_28_to_100cm_C,soil_temperature_100_to_255cm_C,soil_moisture_0_to_7cm_m3pm3,soil_moisture_7_to_28cm_m3pm3,soil_moisture_28_to_100cm_m3pm3,soil_moisture_100_to_255cm_m3pm3,vapour_pressure_deficit_kPa,et0_fao_evapotranspiration_mm,cloud_cover_high_pct,cloud_cover_mid_pct,cloud_cover_low_pct,cloud_cover_pct,surface_pressure_hPa,pressure_msl_hPa,weather_code_wmo code,wind_speed_10m_kmph,wind_speed_100m_kmph,wind_direction_10m_deg,wind_gusts_10m_kmph,wind_direction_100m_deg,total_column_integrated_water_vapour_kgpm2,wet_bulb_temperature_2m_C,boundary_layer_height_m,is_day_,sunshine_duration_s,shortwave_radiation_Wpm2,diffuse_radiation_Wpm2,global_tilted_irradiance_Wpm2,shortwave_radiation_instant_Wpm2,diffuse_radiation_instant_Wpm2,terrestrial_radiation_instant_Wpm2,direct_normal_irradiance_instant_Wpm2,direct_radiation_instant_Wpm2,terrestrial_radiation_Wpm2,direct_normal_irradiance_Wpm2,direct_radiation_Wpm2
2020-01-15T22:00,4.5,79,1.2,1.9,0,0,0,0,4.5,6.6,7,9.7,0.374,0.381,0.396,0.396,0.18,0,0,12,0,12,1013.3,1019.7,0,4.9,7.4,253,11.9,223,9.3,2.6,40,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-15T23:00,2.8,88,0.9,-0.4,0,0,0,0,4,6.4,7,9.7,0.374,0.381,0.396,0.396,0.09,0,33,64,0,75,1012.6,1019,2,8.4,13.5,149,9,164,10.7,1.6,70,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-16T00:00,4.4,93,3.3,1.7,0,0,0,0,4,6.3,7,9.7,0.374,0.381,0.396,0.396,0.06,0,13,65,2,67,1011.6,1018,2,8.1,21.2,159,12.2,165,14.3,3.7,145,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-16T01:00,5.6,89,4,1.9,0.2,0.2,0,0,4.5,6.1,7,9.7,0.376,0.381,0.396,0.396,0.1,0,0,100,1,100,1010.1,1016.4,51,15.7,28.9,171,24.5,176,15.2,4.6,250,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-16T02:00,5.6,88,3.8,1.8,0,0,0,0,4.8,6.1,7,9.7,0.376,0.381,0.396,0.396,0.11,0,0,100,21,100,1008.6,1014.9,3,15.9,29.2,174,27,177,16.3,4.4,350,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-16T03:00,6,90,4.5,2.5,0.4,0.4,0,0,5.1,6,7,9.7,0.379,0.381,0.396,0.396,0.09,0,0,87,100,100,1007.5,1013.8,51,15.1,26.7,181,25.9,185,18,5,415,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-16T04:00,5.8,92,4.5,3.1,0.1,0.1,0,0,5.3,6,7,9.7,0.38,0.381,0.396,0.396,0.08,0,0,71,99,99,1006,1012.3,51,9.4,19.7,198,24.1,201,18.2,4.9,455,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-16T05:00,5.5,95,4.7,3,0.5,0.5,0,0,5.3,5.9,7,9.7,0.385,0.381,0.396,0.396,0.05,0,0,73,99,100,1004.9,1011.2,53,8.3,19.6,214,14.4,223,19.2,4.9,460,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-16T06:00,5.7,96,5,3.3,0.2,0.2,0,0,5.4,5.9,7,9.7,0.387,0.381,0.396,0.396,0.04,0,0,100,100,100,1004,1010.3,51,8,20.8,243,13.3,240,17.1,5.2,310,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-16T07:00,6.9,94,5.9,3.2,0,0,0,0,5.6,5.9,7,9.7,0.386,0.381,0.396,0.396,0.06,0,0,54,71,72,1003.2,1009.5,2,18.5,32.1,243,28.1,247,15.4,6.2,350,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-16T08:00,6.6,94,5.7,2.9,0,0,0,0,5.7,6,7,9.7,0.388,0.384,0.397,0.396,0.06,0,0,37,39,49,1004.3,1010.6,1,17.9,33.3,261,36.4,264,12.8,5.9,380,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-16T09:00,7.3,91,6,3.1,0,0,0,0,5.8,6,7,9.7,0.387,0.384,0.397,0.396,0.09,0.02,0,23,86,87,1004.7,1011,3,22,37.4,268,34.9,271,11.4,6.4,440,1,44.38,15,9,15,34.2,20.5,148,79.8,13.7,64.8,67.6,6
2020-01-16T10:00,8.4,86,6.2,3.7,0.1,0.1,0,0,6.4,6,7,9.7,0.387,0.384,0.397,0.396,0.15,0.05,0,55,32,61,1005.9,1012.1,51,25.3,38.3,287,40.7,290,10.1,7,1440,1,3600,98,54,98,137,75.5,359.1,338.3,61.5,256.9,242.1,44
2020-01-16T11:00,8.1,66,2.2,1.8,0.1,0.1,0,0,6.7,6.1,7,9.7,0.387,0.384,0.397,0.396,0.36,0.11,0,23,1,23,1006.7,1013,51,31.6,47.3,300,52.9,301,7.2,4.9,1705,1,3600,201,75,201,236,88.1,523.3,469.2,147.9,445.7,399.6,126
2020-01-16T12:00,8.5,47,-2.2,0.9,0,0,0,0,7.3,6.2,7,9.7,0.386,0.384,0.397,0.396,0.59,0.19,0,3,43,43,1006.7,1012.9,1,35.1,49.3,298,58.3,300,6.7,3.5,1875,1,3600,325,78,325,351.7,84.4,629.4,649.6,267.3,581.6,600.3,247
2020-01-16T13:00,8.2,46,-2.9,0,0,0,0,0,7.8,6.3,7,9.7,0.384,0.384,0.397,0.396,0.59,0.2,0,8,7,10,1006.6,1012.8,0,38.8,54.1,298,65.9,299,7.1,3.2,2005,1,3600,398,102,398,406.9,104.3,670.1,652.7,302.6,655.4,638.4,296
2020-01-16T14:00,8,45,-3.2,0.3,0,0,0,0,8.3,6.4,7,9.7,0.383,0.384,0.397,0.396,0.59,0.21,0,29,2,30,1006.1,1012.3,1,35.6,49.5,302,66.2,302,6.5,3,2090,1,3600,428,86,428,415.4,83.5,642.7,708.7,332,662.1,730.1,342
2020-01-16T15:00,6.5,50,-3.3,-1.3,0.1,0.1,0,0,8.2,6.6,7,9.7,0.383,0.384,0.397,0.396,0.49,0.17,0,24,12,25,1006.6,1012.9,51,35.6,50.2,308,64.8,309,6.7,2,2155,1,3600,340,88,340,310.5,80.4,549.1,540.9,230.1,601.3,592.4,252
2020-01-16T16:00,5.7,50,-3.8,-2.2,0.1,0.1,0,0,7.8,6.7,7,9.7,0.382,0.384,0.397,0.396,0.46,0.14,0,96,23,96,1007.4,1013.7,51,36.6,52.6,302,73.8,303,5.8,1.5,2055,1,3600,225,83,225,186.6,68.8,395.6,348.9,117.8,477,420.8,142
2020-01-16T17:00,5.2,46,-5.4,-2.1,0,0,0,0,7.2,6.7,7.1,9.7,0.382,0.384,0.397,0.396,0.48,0.12,0,0,3,3,1008.2,1014.5,0,30.8,46,307,61.2,309,5.5,0.7,2055,1,2613.95,95,64,95,61.5,41.4,192.7,95.2,20.1,297.8,147.1,31
2020-01-16T18:00,3.8,47,-6.6,-3.5,0,0,0,0,6.4,6.7,7.1,9.7,0.381,0.384,0.397,0.396,0.43,0.09,0,0,3,3,1009.9,1016.3,0,29.3,46.3,313,52.9,314,5.6,-0.5,1910,0,1411.3,37,15,37,0,0,0,0,0,88.1,209.8,22
2020-01-16T19:00,2.8,51,-6.2,-3.9,0,0,0,0,5.6,6.7,7.1,9.7,0.381,0.383,0.397,0.396,0.36,0.07,0,10,0,10,1011.5,1017.9,0,26.2,42,314,49,316,5.5,-1,2095,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-16T20:00,2.4,51,-6.6,-4,0,0,0,0,6.3,6.6,7.1,9.7,0.38,0.384,0.397,0.396,0.35,0.06,0,1,0,0,1013.6,1020,0,23.6,38,304,44.6,307,5.2,-1.4,2040,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-16T21:00,2.1,48,-7.9,-4.6,0,0,0,0,5.3,6.5,7.1,9.7,0.38,0.384,0.396,0.396,0.37,0.07,0,0,0,0,1014,1020.4,0,24.9,40.4,307,41.8,309,5,-1.8,1895,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-16T22:00,1.6,49,-8,-5.2,0,0,0,0,4.7,6.4,7.1,9.7,0.38,0.384,0.396,0.396,0.35,0.07,0,0,26,26,1014.5,1020.9,1,25.5,40.8,310,42.8,312,5,-2.2,1785,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-16T23:00,1.2,54,-7.1,-6,0,0,0,0,4.2,6.3,7.1,9.6,0.379,0.384,0.396,0.396,0.31,0.06,0,1,28,28,1015.2,1021.7,1,28.7,44.2,309,47.2,311,5.1,-2.3,1750,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-17T00:00,0.6,56,-7.2,-7.4,0,0,0,0,3.8,6.1,7.1,9.6,0.379,0.384,0.396,0.396,0.28,0.06,0,1,79,79,1016,1022.5,2,34.6,51.9,314,57.2,316,5,-2.6,1720,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-17T01:00,-0.2,56,-7.8,-8.3,0,0,0,0,3.4,6,7.1,9.6,0.379,0.383,0.396,0.396,0.26,0.06,0,0,98,98,1016.9,1023.4,3,34.7,51.4,319,59.8,320,4.6,-3.3,1640,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-17T02:00,-1.1,54,-9.2,-9.4,0,0,0,0,3.1,5.8,7.1,9.6,0.379,0.383,0.396,0.396,0.26,0.06,0,0,78,78,1018,1024.5,2,34.9,51.2,323,59.8,323,4.1,-4.3,1480,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-17T03:00,-1.8,52,-10.5,-9.8,0,0,0,0,2.7,5.6,7.1,9.6,0.378,0.383,0.396,0.396,0.26,0.06,0,0,89,89,1019.2,1025.8,3,32.4,47.2,326,60.8,326,3.9,-5,1410,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-17T04:00,-2.6,46,-12.5,-10.6,0,0,0,0,2.3,5.4,7.1,9.6,0.378,0.383,0.396,0.396,0.27,0.06,0,0,45,45,1020.8,1027.4,1,31.7,45.7,326,55.1,327,3.8,-5.8,1415,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-17T05:00,-3.5,47,-13.2,-11.4,0,0,0,0,1.8,5.2,7.1,9.6,0.378,0.383,0.396,0.396,0.25,0.06,0,0,50,50,1021.8,1028.4,2,30.6,44.8,328,54,328,3.4,-6.6,1380,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-17T06:00,-4.2,47,-13.9,-12.2,0,0,0,0,1.4,5,7,9.6,0.378,0.383,0.396,0.396,0.24,0.05,0,0,29,29,1023.3,1029.9,1,30.4,43.9,329,52.9,329,3.1,-7.2,1325,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-17T07:00,-4.9,47,-14.5,-12.6,0,0,0,0,0.8,4.8,7,9.6,0.378,0.383,0.396,0.396,0.22,0.05,0,0,17,17,1025.1,1031.8,0,28.4,41.8,330,51.8,331,2.8,-7.8,1305,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-17T08:00,-4.9,46,-14.8,-12.7,0,0,0,0,1.7,4.5,7,9.6,0.377,0.383,0.397,0.396,0.23,0.05,0,0,6,9,1027.4,1034.1,0,29,41.1,322,49,323,2.5,-7.8,1310,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-17T09:00,-5.5,47,-15.1,-13,0,0,0,0,0.9,4.3,7,9.6,0.377,0.383,0.397,0.396,0.22,0.05,0,0,25,25,1028.9,1035.6,1,26.7,37.7,331,49.3,331,2.2,-8.3,1325,1,451.6,21,9,21,47.8,20.5,150.2,159.1,27.3,66,134,12
2020-01-17T10:00,-5.2,45,-15.2,-12.8,0,0,0,0,0.7,4.1,7,9.6,0.376,0.383,0.397,0.396,0.23,0.06,0,0,7,7,1030.4,1037.1,0,27.6,37.1,336,47.2,336,1.9,-8.1,1370,1,3600,148,48,148,206.4,66.9,361.8,759.9,139.5,259.4,544.9,100
2020-01-17T11:00,-4.6,43,-15.3,-12.2,0,0,0,0,1,4,7,9.6,0.376,0.383,0.397,0.396,0.25,0.09,0,0,0,0,1031.4,1038.1,0,27.2,36.4,332,50,333,1.7,-7.7,1315,1,3600,306,64,306,359.1,75.1,526.5,894.7,284,448.6,762.4,242
2020-01-17T12:00,-3.8,39,-15.6,-11.6,0,0,0,0,1.6,3.8,7,9.6,0.376,0.382,0.397,0.396,0.28,0.11,0,0,0,0,1031.3,1038,0,28.7,37.7,333,51.1,334,1.6,-7,1240,1,3600,427,70,427,462,75.7,633,933.2,386.3,585,862.5,357
2020-01-17T13:00,-2.9,36,-16,-10.6,0,0,0,0,2.2,3.8,7,9.6,0.375,0.382,0.397,0.396,0.32,0.13,0,0,0,0,1030.8,1037.5,0,28.3,37.4,334,52.2,335,1.7,-6.4,1235,1,3600,494,71,494,505.1,72.6,674.2,927.2,432.5,659.3,906.8,423
2020-01-17T14:00,-2.1,34,-16,-9.6,0,0,0,0,2.7,3.8,6.9,9.6,0.375,0.382,0.397,0.396,0.35,0.14,0,0,0,0,1030.3,1036.9,0,26.3,34.5,337,51.1,337,1.7,-5.8,1225,1,3600,501,71,501,486.5,68.9,647.1,885.6,417.6,666.4,912,430
2020-01-17T15:00,-1.6,32,-16.2,-8.7,0,0,0,0,3.1,3.8,6.9,9.6,0.374,0.382,0.397,0.396,0.37,0.14,0,0,0,0,1030.2,1036.8,0,23.5,30.9,335,47.9,335,1.7,-5.4,1210,1,3600,448,67,448,409.5,61.2,553.7,812.4,348.2,605.9,888.8,381
2020-01-17T16:00,-1.5,30,-16.8,-8.3,0,0,0,0,3.1,3.8,6.9,9.6,0.374,0.382,0.397,0.396,0.38,0.12,0,0,0,0,1030.3,1036.9,0,21.9,28.7,333,42.5,333,1.6,-5.4,1185,1,3600,341,61,341,283.4,50.7,400.4,682.6,232.7,481.8,821.4,280
2020-01-17T17:00,-2,30,-17.4,-8.7,0,0,0,0,2.6,3.8,6.9,9.6,0.373,0.382,0.397,0.396,0.37,0.09,0,0,0,0,1030.5,1037.1,0,20.4,28,328,38.9,328,1.6,-5.8,1125,1,3600,193,47,193,125.9,30.7,197.5,445,95.3,302.6,681.9,146
2020-01-17T18:00,-3,36,-15.9,-8.9,0,0,0,0,1.7,3.7,6.9,9.6,0.373,0.381,0.397,0.396,0.31,0.05,0,0,0,0,1030.8,1037.5,0,15.5,26.5,324,34.9,326,1.5,-6.5,980,0,1483.88,42,15,42,0,0,0,0,0,90.6,253.3,27
2020-01-17T19:00,-3.7,38,-15.9,-9.6,0,0,0,0,0.9,3.6,6.9,9.6,0.373,0.381,0.397,0.396,0.29,0.04,0,0,0,0,1031.5,1038.2,0,15.4,27.1,323,26.6,324,1.6,-7,970,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-17T20:00,-4.1,43,-14.8,-9.9,0,0,0,0,1.2,3.4,6.8,9.6,0.374,0.381,0.396,0.396,0.26,0.04,0,0,0,0,1032.7,1039.4,0,15.2,24.5,306,27,310,1.6,-7.2,870,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-17T21:00,-4.9,44,-15.3,-10.4,0,0,0,0,0.5,3.2,6.8,9.6,0.374,0.381,0.396,0.396,0.24,0.03,0,0,0,0,1032.6,1039.3,0,13.1,24.8,323,25.2,324,1.7,-7.9,780,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-17T22:00,-5.2,42,-16.1,-11,0,0,0,0,0.4,3.1,6.8,9.6,0.374,0.381,0.396,0.396,0.24,0.04,100,0,0,100,1032.3,1039,3,14.8,26.6,334,25.6,337,1.8,-8.2,730,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-17T23:00,-5.5,40,-17,-11.2,0,0,0,0,0.2,3,6.8,9.6,0.374,0.381,0.396,0.396,0.24,0.03,100,0,0,100,1032.6,1039.3,3,13.5,22.6,331,25.2,335,2,-8.4,685,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-18T00:00,-6,38,-18,-11.8,0,0,0,0,0.1,2.9,6.8,9.6,0.374,0.381,0.396,0.396,0.24,0.04,100,0,0,100,1032.7,1039.5,3,14.2,22.7,333,25.9,335,2.2,-8.8,660,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-18T01:00,-6.3,38,-18.3,-11.7,0,0,0,0,0,2.8,6.8,9.6,0.374,0.381,0.396,0.396,0.24,0.03,100,0,0,100,1032.7,1039.5,3,11.4,18.4,342,25.2,343,2.4,-9.1,620,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-18T02:00,-6.4,38,-18.3,-11.5,0,0,0,0,-0.1,2.6,6.7,9.6,0.374,0.381,0.396,0.396,0.23,0.03,100,0,0,100,1032.4,1039.2,3,9.3,14.4,344,20.5,347,2.7,-9.2,575,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-18T03:00,-6.4,39,-18.1,-11.3,0,0,0,0,-0.1,2.5,6.7,9.6,0.374,0.381,0.396,0.396,0.23,0.02,100,0,0,100,1031.8,1038.6,3,7.6,11.2,355,17.6,356,3.2,-9.2,545,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-18T04:00,-6.3,40,-17.6,-11,0,0,0,0,-0.2,2.4,6.7,9.6,0.374,0.381,0.396,0.396,0.23,0.02,100,0,0,100,1031.3,1038.1,3,7.2,9.7,360,15.1,2,3.7,-9,525,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-18T05:00,-6.1,42,-17,-10.9,0,0,0,0,-0.2,2.3,6.7,9.6,0.374,0.381,0.396,0.396,0.23,0.02,100,52,0,100,1030.3,1037,3,7.3,9.3,11,14,16,4.3,-8.9,505,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-18T06:00,-5.9,42,-16.8,-10.4,0,0,0,0,-0.3,2.2,6.6,9.6,0.374,0.38,0.396,0.396,0.23,0.02,100,90,0,100,1030.4,1037.1,3,5.9,7.3,346,14,349,4.6,-8.7,405,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-18T07:00,-5.8,42,-16.8,-10.3,0,0,0,0,-0.3,2.1,6.6,9.6,0.374,0.38,0.396,0.396,0.23,0.01,100,94,0,100,1029.7,1036.4,3,5.8,7,7,11.9,12,5.4,-8.6,415,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-18T08:00,-6.1,41,-17.4,-10.2,0,0,0,0,-1.1,2,6.6,9.6,0.373,0.38,0.396,0.396,0.23,0,100,92,0,100,1030.1,1036.8,3,2.5,3.3,352,11.9,354,6.7,-8.9,420,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-18T09:00,-6,42,-16.8,-10,0,0,0,0,-1.1,1.9,6.6,9.6,0.374,0.38,0.396,0.396,0.23,0.02,100,94,0,100,1029.2,1035.9,3,2.1,2.6,121,6.8,124,8.1,-8.8,420,1,0,6,6,6,13.6,13.6,152.6,0,0,67.2,0,0
2020-01-18T10:00,-5.5,45,-15.5,-10.2,0,0,0,0,-1.1,1.8,6.6,9.6,0.374,0.38,0.396,0.396,0.22,0.04,79,95,0,97,1027.3,1034,3,7.8,9.5,112,16.6,115,9.1,-8.3,425,1,0,51,49,51,71,68.2,364.6,15,2.8,262,10.8,2
2020-01-18T11:00,-4.3,44,-14.9,-8.9,0,0,0,0,-1,1.6,6.5,9.6,0.373,0.38,0.396,0.396,0.25,0.06,98,91,0,100,1027,1033.7,3,6.8,8.7,177,18.7,175,10.3,-7.4,525,1,921.75,145,116,145,170.1,136.1,529.8,106.4,34,451.7,90.7,29
2020-01-18T12:00,-2.5,47,-12.3,-7.6,0,0,0,0,-0.9,1.5,6.5,9.6,0.373,0.38,0.396,0.396,0.27,0.08,100,95,0,100,1025.9,1032.5,3,11.5,14.8,184,23,184,11.9,-5.8,665,1,793.02,220,184,220,238,199.1,636.8,93.5,38.9,588.6,86.4,36
2020-01-18T13:00,-1.6,39,-13.6,-7.8,0,0,0,0,-0.9,1.4,6.5,9.6,0.373,0.38,0.396,0.396,0.33,0.09,100,100,0,100,1023.7,1030.3,3,18.4,24.2,203,33.1,203,13.6,-5.2,800,1,0,161,160,161,164.7,163.6,678.4,2.2,1,663.3,2.1,1
2020-01-18T14:00,-2.2,45,-12.6,-8.1,0.5,0,0.35,0,-0.8,1.4,6.5,9.6,0.373,0.38,0.396,0.396,0.29,0.08,100,100,0,100,1022.2,1028.8,73,17.1,22.2,210,35.6,209,14.9,-5.6,820,1,0,170,159,170,165.2,154.5,651.7,22.5,10.7,670.8,23.2,11
2020-01-18T15:00,-3,62,-9.3,-8.3,0.8,0,0.56,0,-0.8,1.3,6.4,9.5,0.373,0.38,0.396,0.396,0.19,0.05,100,100,47,100,1020.3,1026.9,73,14.3,18.8,198,32,197,15.4,-5.6,745,1,0,69,69,69,63.1,63.1,558.5,0,0,610.5,0,0
2020-01-18T16:00,-2.5,63,-8.5,-7.4,0.2,0,0.14,0.01,-0.8,1.3,6.4,9.5,0.373,0.38,0.396,0.396,0.19,0.04,100,100,2,100,1018,1024.6,71,12,16.3,171,26.3,172,15.5,-5,785,1,0,40,40,40,33.3,33.3,405.3,0,0,486.6,0,0
2020-01-18T17:00,-1.9,75,-5.7,-6.2,0.4,0,0.28,0.01,-0.8,1.2,6.4,9.5,0.373,0.38,0.396,0.396,0.13,0.03,100,100,1,100,1016.8,1023.3,73,9.8,14.1,174,22,174,16.8,-3.8,805,1,0,22,22,22,14.5,14.5,202.4,0,0,307.5,0,0
2020-01-18T18:00,-1.1,86,-3.1,-5,0.6,0,0.42,0.01,-0.7,1.2,6.3,9.5,0.373,0.38,0.396,0.396,0.08,0.02,100,100,5,100,1014,1020.5,73,9.6,19.1,167,17.6,168,17.7,-2.3,630,0,0,5,5,5,0,0,0,0,0,93.1,0,0
2020-01-18T19:00,0.7,86,-1.3,-4.1,1,0,0.7,0.02,-0.7,1.1,6.3,9.5,0.373,0.38,0.396,0.396,0.09,0.01,100,100,77,100,1011.6,1018.1,73,16.9,29.5,180,27.4,179,19,-0.5,700,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-18T20:00,0.3,92,-0.9,-4.9,3.5,0.1,2.38,0.04,-2.3,0.9,6.3,9.5,0.374,0.379,0.396,0.396,0.05,0,100,100,100,100,1010.4,1016.9,75,20.1,31.3,204,29.5,203,18.8,-0.5,665,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-18T21:00,0.8,95,0.1,-4.9,1.1,0.2,0.63,0.05,-2.2,0.7,6.3,9.5,0.375,0.379,0.395,0.396,0.03,0,0,99,100,100,1008.1,1014.5,73,24.2,38.8,198,40,201,15.7,0.3,620,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-18T22:00,1.8,93,0.8,-3.2,0.2,0.2,0,0.05,-2.1,0.7,6.2,9.5,0.377,0.379,0.395,0.396,0.05,0,0,100,100,100,1006.2,1012.6,51,21.1,35.9,213,40.3,216,14.4,1.1,735,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-18T23:00,2.3,92,1.2,-2.7,0.1,0.1,0,0.05,-2,0.6,6.2,9.5,0.378,0.379,0.395,0.396,0.05,0,0,81,100,100,1004.1,1010.5,51,21,36.2,219,35.3,223,13.6,1.5,755,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-19T00:00,2.3,93,1.2,-2.7,0,0,0,0.05,-1.8,0.6,6.2,9.5,0.379,0.379,0.395,0.396,0.05,0,0,9,100,100,1002.5,1008.9,3,20.6,34.9,224,34.9,228,13.6,1.5,700,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-19T01:00,2.1,94,1.2,-2.5,0,0,0,0.05,-1.7,0.6,6.2,9.5,0.379,0.379,0.395,0.396,0.04,0,0,0,100,100,1001.2,1007.6,3,18.1,32.3,227,33.5,231,13.6,1.5,640,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-19T02:00,2,95,1.3,-2.6,0,0,0,0.04,-1.6,0.5,6.1,9.5,0.379,0.379,0.395,0.396,0.03,0,0,3,100,100,1000.1,1006.4,3,18.3,32.7,225,29.9,229,13.7,1.5,600,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-19T03:00,2.2,95,1.5,-2.3,0,0,0,0.04,-1.5,0.5,6.1,9.5,0.38,0.38,0.395,0.396,0.03,0,80,12,100,100,999.7,1006,3,17.6,31.4,242,31,243,14.3,1.7,545,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-19T04:00,1.9,96,1.4,-2,0.4,0.4,0,0.04,-1.4,0.5,6.1,9.5,0.385,0.38,0.395,0.396,0.02,0,11,90,84,93,999.4,1005.7,51,13.5,28.3,261,34.6,263,15.3,1.5,480,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-19T05:00,1.9,96,1.3,-1.9,0.8,0.8,0,0.04,-1.3,0.5,6,9.5,0.396,0.38,0.395,0.396,0.03,0,0,95,81,95,998.5,1004.8,53,12.5,27.5,252,23,259,14.6,1.4,560,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-19T06:00,1.8,96,1.2,-2.3,0.2,0.2,0,0.04,-1.3,0.5,6,9.5,0.398,0.381,0.395,0.396,0.03,0,0,78,5,78,998.8,1005.1,51,15.4,30.7,249,25.2,256,11.2,1.3,890,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-19T07:00,2.3,89,0.7,-2.5,0.1,0.1,0,0.04,-1.2,0.5,6,9.5,0.397,0.381,0.395,0.396,0.08,0.01,24,35,1,49,998.9,1005.2,51,19.5,35.3,265,31.3,271,8.2,1.3,795,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-19T08:00,2.4,80,-0.6,-3.2,0,0,0,0.04,-1.6,0.5,6,9.5,0.395,0.383,0.395,0.396,0.14,0.02,16,2,1,52,1000.1,1006.4,2,23.3,41.2,292,36,292,5.2,0.7,655,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-19T09:00,2.9,71,-1.8,-3.7,0,0,0,0.04,-1.5,0.5,5.9,9.5,0.394,0.383,0.395,0.396,0.22,0.05,0,1,0,1,999.9,1006.2,0,28.7,47.5,300,46.8,297,5.7,0.4,525,1,405.36,22,11,22,49.8,24.9,155.1,144.8,24.9,68.5,120.5,11
2020-01-19T10:00,3.9,65,-2.1,-2,0,0,0,0.04,-1.4,0.4,5.9,9.5,0.393,0.383,0.395,0.396,0.28,0.07,0,0,1,1,1000.1,1006.4,0,24.3,38.2,291,46.8,293,6.7,0.9,510,1,3600,154,45,154,213.8,62.5,367.7,807.5,151.3,264.8,581.6,109
2020-01-19T11:00,5.3,63,-1.1,0.3,0,0,0,0.04,-1.3,0.4,5.9,9.5,0.392,0.384,0.395,0.396,0.33,0.11,0,0,0,0,1000.7,1007,0,18.9,29.4,279,39.2,281,7.2,2.1,840,1,3600,303,62,303,355.2,72.7,533.3,877.3,282.5,455,748.4,241
2020-01-19T12:00,6.4,54,-2.2,0.6,0,0,0,0.04,-1.1,0.4,5.9,9.5,0.392,0.384,0.395,0.396,0.44,0.17,0,0,5,5,1000.8,1007.1,0,23.5,31.5,288,39.2,289,7.5,2.3,1490,1,3600,417,72,417,451.1,77.9,640.8,890.3,373.2,592.3,823,345
2020-01-19T13:00,6.9,45,-4.1,0.8,0,0,0,0.03,-0.9,0.4,5.8,9.5,0.392,0.384,0.395,0.396,0.54,0.2,0,69,65,72,1000.5,1006.7,2,23.4,31.3,295,45.4,294,7.6,2.1,1580,1,3600,453,109,453,463.4,111.5,682.7,744.8,351.9,667.5,728.2,344
